"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"3096","00418","가마골","3130000","마포구","101","일반음식점","10101","한식","백종순","01","위생등급제","2016-12-09","Y","N","03","37.5518292387","126.962029911","02-363-4801","51 1층 (아현동)","1144041391541101","서울특별시 마포구 마포대로24길","3130000101200500418","2014-01-06 16:59:36.0","2014-01-06 16:59:36.0","","08771","N"
"3095","01008","(주)거구상사(거구장)","3130000","마포구","101","일반음식점","10101","한식","한을희","01","위생등급제","2016-12-09","Y","Y","01","37.5524351159","126.937557984","02-715-3611","23 (신수동외 8필지)","1144030050161111","서울특별시 마포구 백범로","3130000101199301008","2014-01-06 16:59:10.0","2014-01-06 16:59:10.0","","01734","Y"
"3094","00380","아웃백 스테이크하우스 성산점","3130000","마포구","101","일반음식점","10103","경양식","한종문","01","위생등급제","2016-12-09","Y","N","01","37.5648271121","126.9116639197","02-338-7911","137 (성산동시에스타워2층)","1144031130191125","서울특별시 마포구 월드컵북로","3130000101200500380","2014-01-06 16:58:46.0","2014-01-06 16:58:46.0","","08729","N"
"3093","01351","청기와","3130000","마포구","101","일반음식점","10101","한식","김진성","01","위생등급제","2014-12-10","Y","N","02","37.557361562174144","126.91936871655257","02-332-0061","29 (서교동지하1~4층)","1144031130191120","서울특별시 마포구 월드컵북로","3130000101198601351","2014-01-06 16:58:23.0","2014-01-06 16:58:23.0","","03841","N"
"3091","00012","가브리엘레스토랑","3130000","마포구","101","일반음식점","10103","경양식","김윤호","01","위생등급제","2012-12-10","Y","N","02","37.5521284734","126.9192294992","02-322-7167","42 지하1층1층2층층 (서교동)","1144031130201120","서울특별시 마포구 잔다리로","3130000101200900012","2014-01-06 16:57:18.0","2014-01-06 16:57:18.0","","10728","N"
"3090","03082","작가(오뙤르)","3130000","마포구","101","일반음식점","10104","일식","엄형열","01","위생등급제","2016-12-09","Y","Y","03","37.5514126192","126.9212129615","02-337-5224","71 (서교동 지하1층지상1~4층)","1144031130151120","서울특별시 마포구 어울마당로","3130000101199403082","2014-01-06 16:56:44.0","2014-01-06 16:56:44.0","","03987","Y"
"3088","01370","신원복집식당","3130000","마포구","101","일반음식점","10114","복어취급","원종환","01","위생등급제","2016-12-09","Y","Y","02","37.5546385742","126.9217890067","02-333-1977","29 2층동 (서교동)","1144031130271120","서울특별시 마포구 홍익로","3130000101198301370","2014-01-06 16:49:58.0","2014-01-06 16:49:58.0","","03890","Y"
"3086","00401","화에이엔디동천홍","3130000","마포구","101","일반음식점","10102","중국식","곽화승","01","위생등급제","2016-12-09","Y","N","02","37.5489917397","126.9227319016","02-322-0056","49 (상수동8층)","1144031130171115","서울특별시 마포구 와우산로","3130000101200600401","2014-01-06 16:47:39.0","2014-01-06 16:47:39.0","","09327","N"
"3085","00291","(주)메리킹","3130000","마포구","101","일반음식점","10103","경양식","노해룡","01","위생등급제","2016-12-09","Y","Y","03","37.5525179016","126.9249916394","02-710-7117","94 홍문관16층동 (상수동)","1144031130171115","서울특별시 마포구 와우산로","3130000101200800291","2014-01-06 16:47:22.0","2014-01-06 16:47:22.0","","20080069576","Y"
"3084","00207","놀부보쌈&amp;부대찌개상수점","3130000","마포구","101","일반음식점","10101","한식","황경환","01","위생등급제","2016-12-09","Y","N","02","37.5482432196","126.9244482168","02-332-5382","101 (상수동 BR엘리텔  A동 1층)","1144031130051115","서울특별시 마포구 독막로","3130000101200700207","2014-01-06 16:42:34.0","2014-01-06 16:42:34.0","","09722","N"
"3083","00317","하나유키","3130000","마포구","101","일반음식점","10104","일식","김원호","01","위생등급제","2016-12-09","Y","Y","02","37.5393778576","126.9448330432","02-716-0111","25 (마포동)","1144021130011107","서울특별시 마포구 마포대로","3130000101200900317","2014-01-06 16:42:02.0","2014-01-06 16:42:02.0","","11032","Y"
"3082","00704","(주)현래장","3130000","마포구","101","일반음식점","10102","중국식","윤승자","01","위생등급제","2016-12-09","Y","Y","03","37.5384264737","126.9449876249","02-712-0730","20 (마포동)","1144021130011107","서울특별시 마포구 마포대로","3130000101199300704","2014-01-06 16:41:36.0","2014-01-06 16:41:36.0","","01134","Y"
"3081","00302","고구려홍대점(주)덕용푸드시스템","3130000","마포구","101","일반음식점","10102","중국식","박노봉","01","위생등급제","2016-12-09","Y","Y","02","37.5564144843","126.9205060119","02-314-4475","14 (동교동)","1144031130191121","서울특별시 마포구 월드컵북로","3130000101201200302","2014-01-06 16:41:13.0","2014-01-06 16:41:13.0","","13382","Y"
"3080","00395","옥토버훼스트홍대점","3130000","마포구","101","일반음식점","10103","경양식","이원식","01","위생등급제","2016-12-09","Y","N","02","37.5556122234","126.9226571622","02-333-8320","148 (동교동지하1층)","1144031130141121","서울특별시 마포구 양화로","3130000101200400395","2014-01-06 16:40:35.0","2014-01-06 16:40:35.0","","07998","N"
"3079","02269","주)서울가든중식당 왕후","3130000","마포구","101","일반음식점","10102","중국식","이일규","01","위생등급제","2014-12-10","Y","N","02","37.54068410152404","126.94836239286796","02-717-9441","58 (도화동)","1144021130011104","서울특별시 마포구 마포대로","3130000101199302269","2014-01-06 16:39:11.0","2014-01-06 16:39:11.0","","00815","N"
"3078","00809","이룸웨딩컨벤션","3130000","마포구","101","일반음식점","10103","경양식","강경량","01","위생등급제","2016-12-09","Y","Y","02","37.5418812379","126.9497737147","02-714-2121","78 20층 (도화동 경찰공제회 자람빌딩)","1144021130011104","서울특별시 마포구 마포대로","3130000101201100809","2014-01-06 16:38:42.0","2014-01-06 16:38:42.0","","13041","Y"
"3076","00686","장군시오야끼","3130000","마포구","101","일반음식점","10101","한식","함정숙","01","위생등급제","2016-12-09","Y","N","03","37.5386511815","126.9477618477","02-703-6800","6 (도화동)","1144041392591104","서울특별시 마포구 삼개로3길","3130000101199800686","2014-01-06 16:37:56.0","2014-01-06 16:37:56.0","","01060","N"
"3075","00154","장수갈매기","3130000","마포구","101","일반음식점","10101","한식","양빛","01","위생등급제","2014-12-10","Y","N","02","37.54166538900645","126.9507017100643","02-716-7766","46 (도화동)","1144041390651104","서울특별시 마포구 도화길","3130000101200800154","2014-01-06 16:37:30.0","2014-01-06 16:37:30.0","","10253","N"
"3074","00172","부엉이갈비","3130000","마포구","101","일반음식점","10101","한식","손주현","01","위생등급제","2014-12-10","Y","N","02","37.54102318788305","126.949077276758","02-715-0700"," 17","1144041392641104","서울특별시 마포구 새창로2길","3130000101200400172","2014-01-06 16:37:02.0","2014-01-06 16:37:02.0","","07781","N"
"3073","00322","스시와","3130000","마포구","101","일반음식점","10104","일식","이연옥","01","위생등급제","2014-12-10","Y","N","02","37.54508450152449","126.94052884654032","02-706-0846","7 (대흥동2층)","1144031130221108","서울특별시 마포구 큰우물로","3130000101200400322","2014-01-06 16:36:19.0","2014-01-06 16:36:19.0","","07925","N"
"3072","07452","신의주찹쌀순대전문점","3130000","마포구","101","일반음식점","10101","한식","김남식","01","위생등급제","2016-12-09","Y","Y","03","37.5536339041","126.9350717574","02-715-1772","128 (노고산동)","1144031130101110","서울특별시 마포구 서강로","3130000101199907452","2014-01-06 16:36:02.0","2014-01-06 16:36:02.0","","01950","Y"
"3071","00526","지호한방삼계탕","3130000","마포구","101","일반음식점","10101","한식","이영옥","01","위생등급제","2016-12-09","Y","N","03","37.5458370595","126.9325618684","02-718-0802","193","1144031130231113","서울특별시 마포구 토정로","3130000101200600526","2014-01-06 16:35:41.0","2014-01-06 16:35:41.0","","09452","N"
"3070","00387","삼성웰스토리(주)에쓰오일본사","3130000","마포구","101","일반음식점","10101","한식","김봉영","01","위생등급제","2016-12-09","Y","Y","01","37.5432335078","126.9516194952","02-701-4188","192 (공덕동 지하1층)","1144030050161102","서울특별시 마포구 백범로","3130000101201100387","2014-01-06 16:35:18.0","2014-01-06 16:35:18.0","","12618","Y"
"3069","00534","동원참치","3130000","마포구","101","일반음식점","10104","일식","김호진","01","위생등급제","2016-12-09","Y","Y","03","37.5451180951","126.9508850152","02-701-7233","109 (공덕동지2층롯데캐슬B204호)","1144021130011102","서울특별시 마포구 마포대로","3130000101200900534","2014-01-06 16:34:33.0","2014-01-06 16:34:33.0","","11249","Y"
"3068","00713","토궁","3130000","마포구","101","일반음식점","10101","한식","박은정","01","위생등급제","2014-12-10","Y","N","02","37.544220057795556","126.94936478268867","02-3272-3340","172 (공덕동)","1144030050161102","서울특별시 마포구 백범로","3130000101200900713","2014-01-06 16:34:06.0","2014-01-06 16:34:06.0","","11428","N"
"3067","01474","마포진짜원조최대포","3130000","마포구","101","일반음식점","10101","한식","최주근","01","위생등급제","2014-12-10","Y","N","02","37.544534751606285","126.95211201815056","02-323-5055"," 3","1144041391821102","서울특별시 마포구 만리재로1길","3130000101199601474","2014-01-06 16:33:40.0","2014-01-06 16:33:40.0","","04116","N"
"3065","00502","엉터리생고기","3130000","마포구","101","일반음식점","10101","한식","윤경임","01","위생등급제","2016-12-09","Y","N","03","37.5564748397","126.9092427837","02-322-0333","87 (망원동 마포로얄프라자 2층 207208호)","1144031130181123","서울특별시 마포구 월드컵로","3130000101201100502","2014-01-06 16:28:36.0","2014-01-06 16:28:36.0","","12733","N"
"3064","00753","품회구","3130000","마포구","101","일반음식점","10102","중국식","손문승(SUN WEN SHENG)","01","위생등급제","2016-12-09","Y","Y","03","37.5496360026","126.9562279448","02-707-3229","12 (공덕동12층)","1144041391411102","서울특별시 마포구 마포대로14가길","3130000101200300753","2014-01-06 16:28:09.0","2014-01-06 16:28:09.0","","07588","Y"
"2316","00368","비비고상암점","3130000","마포구","101","일반음식점","10101","한식","정문목","02","채식메뉴음식점","2013-12-23","N","Y","","37.57851271151846","126.89158725813021","02-6740-4300","66 (상암동 CJ E&amp;M센터 지하1층)","1144031130091127","서울특별시 마포구 상암산로","3130000101201000368","2013-12-23 11:46:33.0","2013-12-23 11:46:33.0","비비고라이스(8500~12000원) 	 비빔밥	 (8500~12000원) 	 비비고샐러드(8500~12000원)  ","11813","Y"
"2306","00644","씨제이푸드빌(주)빕스홍대YZ파크점","3130000","마포구","101","일반음식점","10103","경양식","정문목","02","채식메뉴음식점","2013-12-23","N","Y","","37.55723911698686","126.92497332607131","02-6740-4254","176 (동교동 YZ파크 6층)","1144031130141121","서울특별시 마포구 양화로","3130000101201100644","2013-12-23 11:35:21.0","2013-12-23 11:35:21.0","샐러드바(성인 L:20600원 D:27900원 W:29900원) ","12875","Y"
"2305","00144","씨제이푸드빌(주)빕스마포역점","3130000","마포구","101","일반음식점","10103","경양식","정문목","02","채식메뉴음식점","2013-12-23","N","Y","","37.539381461623094","126.94483304054351","02-702-3997","25 (마포동 대농빌딩 2층)","1144021130011107","서울특별시 마포구 마포대로","3130000101200600144","2013-12-23 11:34:53.0","2013-12-23 11:34:53.0","샐러드바(성인 L:20600원 D:27900원 W:29900원) ","09070","Y"
"2181","00264","스칼라티움 상암월드컵점","3130000","마포구","101","일반음식점","10106","뷔페식","신상수","01","위생등급제","2015-12-10","Y","Y","02","37.56828970845201","126.89727529660105","02-306-3600","240 (성산동2층)","1144031130181125","서울특별시 마포구 월드컵로","3130000101200300264","2013-12-20 15:27:02.0","2013-12-20 15:27:02.0","","20030069426","Y"
"2180","00422","옹기","3130000","마포구","101","일반음식점","10101","한식","김경태","01","위생등급제","2015-12-10","Y","Y","02","37.54700054107025","126.95375805880506","02-714-0116"," 144 태영빌딩 지하1층","1144021130011102","서울특별시 마포구 마포대로","3130000101199600422","2013-12-20 15:21:50.0","2013-12-20 15:21:50.0","","00535","Y"
"2157","03503","마산식당","3130000","마포구","101","일반음식점","10101","한식","김숙희","01","위생등급제","2013-12-10","Y","N","03","37.54954948273176","126.9112338217541","02-325-5523"," 30","1144041394911122","서울특별시 마포구 월드컵로1길","3130000101199703503","2013-12-20 11:10:03.0","2013-12-20 11:10:03.0","","02795","N"
"2156","00016","지호한방삼계탕","3130000","마포구","101","일반음식점","10101","한식","박은숙","01","위생등급제","2015-12-10","Y","Y","02","37.552195447423095","126.91208171012172","02-333-8827","31 (합정동)","1144031130181122","서울특별시 마포구 월드컵로","3130000101200500016","2013-12-20 11:08:34.0","2013-12-20 11:08:34.0","","08363","Y"
"2155","00190","홍대 벽돌집 2호점","3130000","마포구","101","일반음식점","10101","한식","서명순","01","위생등급제","2013-12-10","Y","Y","03","37.552264142053865","126.92269683611405","02-338-5585","21 (서교동 1층)","1144041394581120","서울특별시 마포구 와우산로21길","3130000101200300190","2013-12-20 11:07:56.0","2013-12-20 11:07:56.0","","07061","N"
"2154","00473","홍반장신의주찹쌀순대&amp;감자탕","3130000","마포구","101","일반음식점","10101","한식","홍인숙","01","위생등급제","2015-12-10","Y","Y","03","37.577952524435574","126.88988995994347","02-375-6464","381 (상암동 상암택지개발지구상암월드컵4단지상가 101102103104호)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101200600473","2013-12-20 11:07:25.0","2013-12-20 11:07:25.0","","20060069935","Y"
"2153","00025","김굴아굴국밥","3130000","마포구","101","일반음식점","10101","한식","김용호","01","위생등급제","2013-12-10","Y","N","03","37.57944136861803","126.89032249235892","02-309-9405"," 396","1144031130191127","서울특별시 마포구 월드컵북로","3130000101200900025","2013-12-20 11:05:59.0","2013-12-20 11:05:59.0","","10741","N"
"2152","04998","합정동원조황소곱창구이전문","3130000","마포구","101","일반음식점","10101","한식","최영남","01","위생등급제","2015-12-10","Y","Y","03","37.55685300015868","126.90890732577253","02-337-6560"," 91","1144031130181123","서울특별시 마포구 월드컵로","3130000101199604998","2013-12-20 11:03:25.0","2013-12-20 11:03:25.0","","02765","Y"
"2151","00548","(주)본가홍대점","3130000","마포구","101","일반음식점","10101","한식","이하영","01","위생등급제","2013-12-10","Y","N","03","37.55537777408047","126.92236768103964","02-322-6235","144 (동교동)","1144031130141121","서울특별시 마포구 양화로","3130000101200600548","2013-12-20 11:02:10.0","2013-12-20 11:02:10.0","","09474","N"
"2065","00644","씨제이푸드빌(주)빕스홍대YZ파크점","3130000","마포구","101","일반음식점","10103","경양식","정문목","01","위생등급제","2015-12-10","Y","Y","03","37.557246333588836","126.92498689996236","02-6740-4254","176 (동교동 YZ파크 6층)","1144031130141121","서울특별시 마포구 양화로","3130000101201100644","2013-12-20 09:50:00.0","2013-12-20 09:50:00.0","","12875","Y"
"1582","09506","화포식당","3130000","마포구","101","일반음식점","10101","한식","김원일","01","위생등급제","2015-12-10","Y","Y","03","37.539730248760385","126.94314459176131","02-715-0083","16 (용강동 1층)","1144041391511105","서울특별시 마포구 마포대로1길","3130000101200709506","2013-12-18 16:09:04.0","2013-12-18 16:09:04.0","","20070069724","Y"
"1581","00602","용산역전회관일구육이","3130000","마포구","101","일반음식점","10101","한식","김도영","01","위생등급제","2015-12-10","Y","Y","02","37.5429360044314","126.94701656511705","02-703-0019","47 지하1~지상4층 (염리동)","1144041396031109","서울특별시 마포구 토정로37길","3130000101201200602","2013-12-18 16:05:51.0","2013-12-18 16:05:51.0","","13681","Y"
"1580","00218","본가마포용강점","3130000","마포구","101","일반음식점","10101","한식","김은하","01","위생등급제","2015-12-10","Y","Y","02","37.540505482765056","126.9439270063453","02-706-0889","11 (용강동인우빌딩 1층 101호)","1144041396001105","서울특별시 마포구 토정로35길","3130000101201000218","2013-12-18 16:05:07.0","2013-12-18 16:05:07.0","","20100069441","Y"
"1579","00687","주문진항","3130000","마포구","101","일반음식점","10101","한식","김유선","01","위생등급제","2013-12-10","Y","N","02","37.54326373846522","126.93906833127138","02-714-1233","257","1144031130231105","서울특별시 마포구 토정로","3130000101199300687","2013-12-18 16:02:02.0","2013-12-18 16:02:02.0","","01113","N"
"1576","00348","상암대게하우스","3130000","마포구","101","일반음식점","10101","한식","유용수","01","위생등급제","2015-12-10","Y","Y","02","37.56417903963222","126.90328888186224","02-308-7703","190 상암대우 이안마이홈 2차 1층","1144031130181125","서울특별시 마포구 월드컵로","3130000101200500348","2013-12-18 15:57:39.0","2013-12-18 15:57:39.0","","08688","Y"
"1575","08573","성산동칼국수","3130000","마포구","101","일반음식점","10101","한식","전말다","01","위생등급제","2015-12-10","Y","Y","03","37.56565833863406","126.90995152399961","02-373-3964","63","1144031120151125","서울특별시 마포구 모래내로","3130000101200008573","2013-12-18 15:54:32.0","2013-12-18 15:54:32.0","","05346","Y"
"1574","00112","(주)맛있는교토홍대점","3130000","마포구","101","일반음식점","10104","일식","임경재","01","위생등급제","2015-12-10","Y","Y","03","37.54924716270985","126.91675205451017","02-338-0497","17 12층 (서교동)","1144041390901120","서울특별시 마포구 독막로3길","3130000101201100112","2013-12-18 15:51:43.0","2013-12-18 15:51:43.0","","12293","Y"
"1573","00745","서가앤쿡홍대점","3130000","마포구","101","일반음식점","10103","경양식","박동준","01","위생등급제","2013-12-10","Y","Y","02","37.55103691794356","126.91989609706814","02-326-5454","27 (서교동 1~2층)","1144031130201120","서울특별시 마포구 잔다리로","3130000101201200745","2013-12-18 15:50:56.0","2013-12-18 15:50:56.0","","13824","N"
"1572","00464","마장동상회","3130000","마포구","101","일반음식점","10101","한식","허양순","01","위생등급제","2013-12-10","Y","N","02","37.548883550864424","126.91730922284661","02-3141-4007","53","1144041394301120","서울특별시 마포구 양화로6길","3130000101201100464","2013-12-18 15:50:16.0","2013-12-18 15:50:16.0","","12695","N"
"1571","00447","곱마니","3130000","마포구","101","일반음식점","10101","한식","김동수","01","위생등급제","2013-12-10","Y","N","02","37.55081369590049","126.91506187069814","02-333-5366","61","1144031130141120","서울특별시 마포구 양화로","3130000101200600447","2013-12-18 15:49:03.0","2013-12-18 15:49:03.0","","09373","N"
"1570","04809","춘자대구탕","3130000","마포구","101","일반음식점","10101","한식","남재우","01","위생등급제","2015-12-10","Y","Y","02","37.5540888134879","126.91889239651857","02-3141-4428","50 (서교동)","1144041395211120","서울특별시 마포구 월드컵북로1길","3130000101199804809","2013-12-18 15:47:29.0","2013-12-18 15:47:29.0","","04327","Y"
"1569","00125","신촌홍어집","3130000","마포구","101","일반음식점","10101","한식","조태성","01","위생등급제","2015-12-10","Y","Y","03","37.578332308966786","126.8953550798283","02-323-1694","19-6 (상암동 1층)","1144041392061127","서울특별시 마포구 매봉산로2길","3130000101201200125","2013-12-18 15:46:46.0","2013-12-18 15:46:46.0","","13205","Y"
"1568","00327","등심플러스","3130000","마포구","101","일반음식점","10101","한식","이선화","01","위생등급제","2013-12-10","Y","Y","02","37.577110596377466","126.89140363299684","02-6393-0609","361 디엠씨이안상암2단지 114117gh","1144031130191127","서울특별시 마포구 월드컵북로","3130000101201000327","2013-12-18 15:45:54.0","2013-12-18 15:45:54.0","","11772","N"
"1567","00097","상암순대국","3130000","마포구","101","일반음식점","10101","한식","김건화","01","위생등급제","2013-12-10","Y","N","02","37.57690472612737","126.8948951980805","02-306-0802","50 (1층)","1144041395431127","서울특별시 마포구 월드컵북로44길","3130000101200700097","2013-12-18 15:43:46.0","2013-12-18 15:43:46.0","","09612","N"
"1566","00316","진부령황태마을","3130000","마포구","101","일반음식점","10101","한식","김정희","01","위생등급제","2015-12-10","Y","Y","02","37.58066933269652","126.88926103168104","02-3153-2336","12 문화콘텐츠센터 지1층 B105호","1144041395491127","서울특별시 마포구 월드컵북로54길","3130000101200900316","2013-12-18 15:42:21.0","2013-12-18 15:42:21.0","","11031","Y"
"1565","00725","삼미삼계탕","3130000","마포구","101","일반음식점","10101","한식","진중오","01","위생등급제","2013-12-10","Y","N","02","37.58138480051678","126.88743951410643","02-3142-1616","9 우리기술빌딩3층 301 302호","1144041395501127","서울특별시 마포구 월드컵북로56길","3130000101200900725","2013-12-18 15:40:28.0","2013-12-18 15:40:28.0","","11440","N"
"1564","00591","누리꿈생고기","3130000","마포구","101","일반음식점","10101","한식","유승무","01","위생등급제","2015-12-10","Y","Y","02","37.57944136861803","126.89032249235892","02-373-1237","396 (상암동누리꿈스퀘어 2층 R201 202 203호)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101200800591","2013-12-18 15:38:40.0","2013-12-18 15:38:40.0","","20080070168","Y"
"1563","09022","참숯꺼먹돼지생고기굴요리","3130000","마포구","101","일반음식점","10101","한식","박영옥","01","위생등급제","2015-12-10","Y","Y","03","37.5784257388334","126.89504702309632","031 9010795","13 (2층)","1144041392061127","서울특별시 마포구 매봉산로2길","3130000101200009022","2013-12-18 15:35:33.0","2013-12-18 15:35:33.0","","4712","Y"
"1562","00166","찌개애감동상암점","3130000","마포구","101","일반음식점","10101","한식","강명옥","01","위생등급제","2013-12-10","Y","Y","02","37.57944136861803","126.89032249235892","02-2132-8829","396 (상암동 누리꿈스퀘어 지하 1109호)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101201200166","2013-12-18 15:33:42.0","2013-12-18 15:33:42.0","","13246","N"
"1561","00111","왕감자","3130000","마포구","101","일반음식점","10101","한식","이종원","01","위생등급제","2013-12-10","Y","N","02","37.558423334971515","126.9076151869541","02-324-9375","113(망원동 482-9 1층)","1144031130181120","서울특별시 마포구 월드컵로","3130000101200400111","2013-12-18 15:31:55.0","2013-12-18 15:31:55.0","","07725","N"
"1558","00114","더부페","3130000","마포구","101","일반음식점","10106","뷔페식","김영심","01","위생등급제","2013-12-10","Y","N","02","37.5423133721244","126.94896777191547","02-704-2225","73 sk허브빌딩 2층","1144021130011104","서울특별시 마포구 마포대로","3130000101200500114","2013-12-18 15:27:43.0","2013-12-18 15:27:43.0","","08460","N"
"1551","00393","무쇠솥부대찌개","3130000","마포구","101","일반음식점","10101","한식","김경숙","01","위생등급제","2015-12-10","Y","Y","03","37.546878295367904","126.95450499291513","02-3272-5749","18","1144041391711102","서울특별시 마포구 마포대로8안길","3130000101199400393","2013-12-18 15:22:14.0","2013-12-18 15:22:14.0","","00485","Y"
"1545","03397","광남수사","3130000","마포구","101","일반음식점","10104","일식","강경수","01","위생등급제","2013-12-10","Y","Y","02","37.547242291842615","126.95448666594521","02-711-0005","13","1144041391351102","서울특별시 마포구 마포대로10길","3130000101199603397","2013-12-18 15:19:22.0","2013-12-18 15:19:22.0","","00546","N"
"293","09259","버섯마루","3130000","마포구","101","일반음식점","10101","한식","김민영","01","위생등급제","2015-12-10","Y","Y","03","37.55249093399798","126.91202704196641","02-326-1891","35 (합정동 1층)","1144031130181122","서울특별시 마포구 월드컵로","3130000101200109259","2013-12-16 09:16:18.0","2013-12-16 09:16:18.0","","06129","Y"
"291","01235","홍두깨칼국수","3130000","마포구","101","일반음식점","10101","한식","김덕중","01","위생등급제","2015-12-10","Y","Y","03","37.552940818363695","126.93306699431969","02-332-4844","109 1층 (창전동)","1144031130101114","서울특별시 마포구 서강로","3130000101199801235","2013-12-16 09:14:22.0","2013-12-16 09:14:22.0","","19980069495","Y"
"290","00711","남촌집","3130000","마포구","101","일반음식점","10101","한식","권혁준","01","위생등급제","2015-12-10","Y","Y","03","37.54044441818299","126.94435702460041","02-715-9090","12 E동 3층","1144041396001105","서울특별시 마포구 토정로35길","3130000101198300711","2013-12-16 09:13:37.0","2013-12-16 09:13:37.0","","01141","Y"
"288","02741","아름소왕접시해물찜","3130000","마포구","101","일반음식점","10101","한식","이원국","01","위생등급제","2013-12-10","Y","N","03","37.54133124575341","126.94487686477781","02-715-5446"," 21-5","1144041396031105","서울특별시 마포구 토정로37길","3130000101199302741","2013-12-16 09:10:48.0","2013-12-16 09:10:48.0","","01119","N"
"287","00223","송담추어탕","3130000","마포구","101","일반음식점","10101","한식","금석봉","01","위생등급제","2013-12-10","Y","N","03","37.561159653598615","126.92403224814129","02-322-5779","237 (연남동 1층)","1144031120141124","서울특별시 마포구 동교로","3130000101201200223","2013-12-16 09:09:26.0","2013-12-16 09:09:26.0","","13303","N"
"286","00443","마포숯불갈비","3130000","마포구","101","일반음식점","10101","한식","이효섭","01","위생등급제","2013-12-10","Y","N","03","37.56154554712924","126.92444836813384","02-334-1637"," 242-1","1144031120141124","서울특별시 마포구 동교로","3130000101200200443","2013-12-16 09:09:01.0","2013-12-16 09:09:01.0","","03215","N"
"285","00232","홍대면빨1988","3130000","마포구","101","일반음식점","10101","한식","최석란","01","위생등급제","2015-12-10","Y","Y","02","37.56072675718626","126.92338529053491","02-324-8080","10 1층 (연남동)","1144031130161124","서울특별시 마포구 연남로","3130000101201300232","2013-12-16 09:06:30.0","2013-12-16 09:06:30.0","","14112","Y"
"284","07307","태능식당","3130000","마포구","101","일반음식점","10101","한식","조한순","01","위생등급제","2015-12-10","Y","Y","03","37.55586703596697","126.95550904078001","02-365-1595"," 19-1","1144031130021101","서울특별시 마포구 굴레방로","3130000101199907307","2013-12-16 09:06:00.0","2013-12-16 09:06:00.0","","00228","Y"
"269","00140","굴마을마포구청점","3130000","마포구","101","일반음식점","10101","한식","이상희","01","위생등급제","2015-12-10","Y","Y","03","37.56479848160549","126.90274930876288","02-372-0552","196 (성산동)","1144031130181125","서울특별시 마포구 월드컵로","3130000101200800140","2013-12-13 17:02:10.0","2013-12-13 17:02:10.0","","10239","Y"
"268","00003","홍반장신의주찹쌀순대","3130000","마포구","101","일반음식점","10101","한식","홍인숙","01","위생등급제","2015-12-10","Y","Y","03","37.56417903963222","126.90328888186224","02-304-6464","190 (성산동이안상암2차101.102.103호)","1144031130181125","서울특별시 마포구 월드컵로","3130000101200600003","2013-12-13 17:01:24.0","2013-12-13 17:01:24.0","","20060069002","Y"
"266","00547","춘향골남원추어탕","3130000","마포구","101","일반음식점","10101","한식","배창호","01","위생등급제","2015-12-10","Y","Y","03","37.566251427897306","126.90340844752802","02-302-7524"," 18","1144041395061125","서울특별시 마포구 월드컵로36길","3130000101200600547","2013-12-13 16:58:11.0","2013-12-13 16:58:11.0","","09473","Y"
"261","00053","전주유황오리","3130000","마포구","101","일반음식점","10101","한식","최금희","01","위생등급제","2013-12-10","Y","N","03","37.55843870449641","126.90884201582258","","4 (성산동)","1144041393121125","서울특별시 마포구 성미산로1길","3130000101200800053","2013-12-13 16:52:45.0","2013-12-13 16:52:45.0","","20080069116","N"
"260","00452","외양간","3130000","마포구","101","일반음식점","10101","한식","전덕재","01","위생등급제","2013-12-10","Y","N","03","37.558460930483804","126.9096251796745","02-334-7942","13 (성산동 1층)","1144031130111125","서울특별시 마포구 성미산로","3130000101200600452","2013-12-13 16:51:11.0","2013-12-13 16:51:11.0","","09378","N"
"259","00626","숭례문","3130000","마포구","101","일반음식점","10101","한식","박종옥","01","위생등급제","2013-12-10","Y","N","03","37.55150125484477","126.91395205031791","02-326-5544","45 (서교동 1층 101호)","1144031130141120","서울특별시 마포구 양화로","3130000101201200626","2013-12-13 16:49:52.0","2013-12-13 16:49:52.0","","13705","N"
"258","00468","설참치 홍대점","3130000","마포구","101","일반음식점","10102","중국식","이숙배","01","위생등급제","2013-12-10","Y","N","03","37.5545829193461","126.91941697920451","02-3143-6811","12 (서교동 1층)","1144041394201120","서울특별시 마포구 양화로15길","3130000101200300468","2013-12-13 16:47:07.0","2013-12-13 16:47:07.0","","07318","N"
"255","01642","동원참치회","3130000","마포구","101","일반음식점","10104","일식","임옥수","01","위생등급제","2013-12-10","Y","N","03","37.55252113763725","126.91898010380275","02-0338-4806"," 100-10","1144031130141120","서울특별시 마포구 양화로","3130000101199301642","2013-12-13 16:44:01.0","2013-12-13 16:44:01.0","","02588","N"
"253","01374","장가네한우촌","3130000","마포구","101","일반음식점","10101","한식","장인호","01","위생등급제","2015-12-10","Y","Y","03","37.55350590165656","126.92026465342182","02-334-4854","10 (서교동)","1144041394221120","서울특별시 마포구 양화로16길","3130000101199001374","2013-12-13 16:42:12.0","2013-12-13 16:42:12.0","","03898","Y"
